filename,text
arb-0054139b.flac,قلم رصاص
arb-00b6c259.flac,بطاقة مرور
arb-011d9db9.flac,حجر
arb-0134f512.flac,تفاحة
arb-018455f9.flac,ردة فعل
arb-01869d10.flac,حصة
arb-01d8483f.flac,تيار كهربائي
arb-025dcb92.flac,نجاح
arb-031f434c.flac,مالك
arb-03293f25.flac,هجوم
arb-0338cfc1.flac,دائرة
arb-03ebf468.flac,دقيقة
arb-03f92197.flac,فصيلة
arb-049dcea0.flac,عربة
arb-04bd24b8.flac,سيولة
arb-05f33fce.flac,انطباع
arb-06143565.flac,حبر
arb-06f0ecc3.flac,قمر
arb-06f6aa74.flac,محكمة
arb-06f7f1a5.flac,يوم
arb-07151bc0.flac,حرير
arb-07211d1e.flac,مقبض
arb-07417862.flac,رأي
arb-0753786a.flac,زوج
arb-079acf88.flac,درجة
arb-08609611.flac,ألم
arb-086e1d65.flac,معيار
arb-09284fa0.flac,كلما
arb-093f00b0.flac,خريف
arb-09ea99d3.flac,اجتماع
arb-0a375728.flac,اختصاصي
arb-0ab7ed82.flac,أذن
arb-0abbd4de.flac,خروف
arb-0bc1b46f.flac,تقسيم
arb-0c259223.flac,درج
arb-0c898666.flac,أنف
arb-0cff3da6.flac,ضد
arb-0d5744fd.flac,لغة
arb-0da65738.flac,خط
arb-0dc3136c.flac,شمس
arb-0ddf6b0b.flac,مستحق
arb-0e41ef22.flac,طيران
arb-0e41f699.flac,سلاح
arb-0e5647c6.flac,خطاف
arb-0e64dfb4.flac,متى
arb-0ea51fde.flac,طابق
arb-0ed7885a.flac,إيقاع
arb-0f7a9e59.flac,عن طريق
arb-0fd3651c.flac,بلعوم
arb-100b3fab.flac,بيت شعري
arb-108cac54.flac,دماغ
arb-10f04a58.flac,دبوس
arb-10f9ab1a.flac,موكل
arb-1159a1ba.flac,مضخة
arb-11606fb7.flac,أرضية
arb-117c5aa6.flac,نظرية
arb-119a77b5.flac,وزير
arb-12100581.flac,مزرعة
arb-12470322.flac,قبعة
arb-126ba111.flac,شعب
arb-127105ef.flac,حجة
arb-12c0a832.flac,ذكر
arb-12e77439.flac,مرحلة
arb-134dcfc0.flac,ولادة
arb-1386166a.flac,أنفسهم
arb-138a4836.flac,إيمان
arb-13bf63fe.flac,أداة
arb-14202fa8.flac,طائرة
arb-14567b24.flac,عربة يدوية
arb-14a06703.flac,حرارة
arb-15050b68.flac,شيء ما
arb-150a91f0.flac,سلطة
arb-157b36d4.flac,ستارة
arb-159c7495.flac,قمة
arb-159e9fd6.flac,محطة
arb-15c14ab0.flac,وجه
arb-15e8dbb8.flac,سياسة
arb-15fbb02e.flac,رأس مال
arb-166c0fd6.flac,سيارة
arb-16cd2e41.flac,رقم
arb-17af95ef.flac,زيادة
arb-17b0ce21.flac,تنوع
arb-18ee21e6.flac,بناء
arb-1911d8cb.flac,شراب
arb-1917b3f2.flac,سائل
arb-19234b7c.flac,مَن
arb-198e7d59.flac,مدرسة
arb-199f7213.flac,قفزة
arb-19aa2f12.flac,جمهور
arb-1a13ef36.flac,نمط
arb-1a2fc768.flac,ملابس
arb-1a4b9dbe.flac,منظمة
arb-1a4e991d.flac,دعابة
arb-1a6a866d.flac,موافق
arb-1a7783f3.flac,نفس
arb-1ac120ba.flac,زواج
arb-1b5d39ee.flac,أنبوب
arb-1b5da5a5.flac,كاتب عدل
arb-1b5db6f1.flac,عمر
arb-1b60615f.flac,مسافة واسعة
arb-1b8922a5.flac,رحلة
arb-1b90b958.flac,رضيع
arb-1ba8b819.flac,حركة
arb-1c3751ed.flac,مستوى
arb-1c8c7137.flac,حد
arb-1c8edf98.flac,باقي
arb-1ce57d7f.flac,استراتيجية
arb-1d1a47ea.flac,نفط
arb-1d44e7c6.flac,قوة
arb-1ec3e203.flac,آلة
arb-1ed0dbe9.flac,جنوب
arb-20015044.flac,معدن
arb-2006c7f4.flac,لـَ
arb-200f3d94.flac,نصل
arb-203793fd.flac,قاضي
arb-20ce1e7e.flac,لون
arb-2134379d.flac,ظفر
arb-221ed45c.flac,جسم
arb-22301932.flac,علم
arb-228c6cea.flac,جوز
arb-22ca0f40.flac,حديد
arb-22ef6f22.flac,سلام
arb-22fbb30c.flac,قتال
arb-23161f59.flac,طبيعة
arb-23b323f2.flac,جانب
arb-23d111d1.flac,حبيبة
arb-240126fb.flac,قضيب
arb-24266ba4.flac,صفقة
arb-24698d4b.flac,اشمئزاز
arb-246fa794.flac,مذاق
arb-24b8b46a.flac,شك
arb-24c4f29b.flac,غرزة
arb-2526b49a.flac,سكة
arb-25b94b2f.flac,ظهر
arb-2661d77f.flac,ولد
arb-266d5c61.flac,منافسة
arb-26ec5218.flac,تحرك
arb-26f2a7cc.flac,بيانات
arb-270c1f89.flac,برد
arb-279a662f.flac,جذع
arb-27cfb884.flac,ركبة
arb-28168d2d.flac,لمن
arb-286ea101.flac,حمام
arb-2876202f.flac,مطالبة
arb-28a182a8.flac,دجاجة
arb-28df5da4.flac,بدون
arb-293cb242.flac,اقتراح
arb-2941ee1d.flac,جذر
arb-29df00b9.flac,نفسه
arb-2a12d55c.flac,ماء
arb-2a21ac77.flac,حرف
arb-2a3fb0dd.flac,صديق
arb-2a4d0330.flac,جواب
arb-2a5bffbd.flac,قاصِر
arb-2ad962b2.flac,خارج
arb-2b075044.flac,جسر
arb-2b3667c9.flac,تعليق
arb-2b65113a.flac,اختلاف
arb-2b836648.flac,مطر
arb-2b865519.flac,على
arb-2bdd20bc.flac,مراقب
arb-2c0fc9d6.flac,عقدة
arb-2c41b949.flac,منحدر
arb-2c9bf19f.flac,لكن
arb-2d1ddcee.flac,حقيقة
arb-2d2e1ffc.flac,لفافة
arb-2dcf9923.flac,أفضلية
arb-2dd4d0d0.flac,جورب طويل
arb-2dfb514e.flac,هو
arb-2e4ed5fa.flac,مسمار
arb-2ea87fa6.flac,دراجة
arb-2eb2a6fd.flac,معلومات
arb-2eb2c4a0.flac,نفسك
arb-2ec24120.flac,أذية
arb-30f4fc53.flac,سرير
arb-310d39d2.flac,أمر
arb-31a19e6a.flac,حاجز معدني
arb-31f3416d.flac,لعبة
arb-3253480c.flac,استراحة
arb-329e189b.flac,جدول
arb-32b275ae.flac,اقتصاد
arb-32dcfdb9.flac,منزل
arb-32e6dcf2.flac,جورب
arb-3370283d.flac,سرور
arb-337ab780.flac,ياقة
arb-339312d1.flac,إطار
arb-33da4241.flac,أرز
arb-33eb849e.flac,إنترنت
arb-341e6438.flac,موعد
arb-348968d4.flac,حتى
arb-348b3daf.flac,هيكلية
arb-34b78658.flac,أرض
arb-34ce6973.flac,برتقال
arb-3536e9a1.flac,شحنة كهربائية
arb-355d8184.flac,بحث
arb-35accf9a.flac,معلم
arb-35e9be02.flac,ميت
arb-3664738c.flac,طاقة
arb-366d6a6c.flac,موت
arb-36b8b886.flac,زكام
arb-37722a17.flac,جزء
arb-37c1b75b.flac,وجود
