filename,text
nld-0009510b.flac,een weg
nld-00229320.flac,het rundvlees
nld-002ccf6f.flac,een schaap
nld-004b39fe.flac,het tapijt
nld-005c0600.flac,een ingenieur
nld-005fee07.flac,het konijn
nld-009576fb.flac,meer
nld-00f110fe.flac,de druif
nld-01318d77.flac,misschien
nld-013da015.flac,de politie
nld-0173b0b9.flac,de week
nld-01d482b9.flac,een koe
nld-02657f6b.flac,de vrucht
nld-02691d21.flac,een aansteker
nld-03349c2e.flac,geven
nld-03500997.flac,de bus
nld-035073f6.flac,het eten
nld-045f110a.flac,de etage
nld-047d71b6.flac,eindigen
nld-055d6f0b.flac,slapen
nld-05adbabb.flac,de taxi
nld-05c6ec53.flac,het avondeten
nld-05eeb2eb.flac,het bloed
nld-05fe6b82.flac,let op!
nld-0603d6e5.flac,een huis
nld-07ef09ac.flac,de universiteit
nld-080b959d.flac,het blad
nld-08b3d481.flac,hoeveel?
nld-08fbaf5c.flac,een jaar
nld-09196c80.flac,klein
nld-093423c8.flac,niemand
nld-094576aa.flac,samen
nld-095c97eb.flac,vol
nld-09e36bd4.flac,de soep
nld-0b43e93f.flac,rood
nld-0b62a3d0.flac,een mes
nld-0c080a0d.flac,een man
nld-0c581ea3.flac,de muur
nld-0cac3e2d.flac,de productie
nld-0d53445e.flac,de kers
nld-0dc94967.flac,de vloer
nld-0e351257.flac,het beroep
nld-0f483a02.flac,de boer
nld-0f62a724.flac,een wolf
nld-0f63733d.flac,de flat
nld-0fee97e8.flac,het westen
nld-1048b208.flac,aandoen
nld-10537a7c.flac,ik studeer in Parijs
nld-106cb3e9.flac,de familie
nld-109cdae8.flac,het gordijn
nld-10d75530.flac,het adres
nld-1165fb5f.flac,de zus
nld-11c7dff9.flac,aansteken
nld-11faddbe.flac,een grootmoeder
nld-12485b0d.flac,een station
nld-12911634.flac,de koffie
nld-12d69ad7.flac,de mug
nld-13019f04.flac,wanneer?
nld-1336b75c.flac,het hart
nld-133941ae.flac,het toilet
nld-133d0ca3.flac,het goud
nld-13472d63.flac,de feestdag
nld-147977d1.flac,ik ben twintig jaar
nld-1480bd31.flac,de echtgenote
nld-1578f0a6.flac,sterk
nld-15791711.flac,buitenlands
nld-15a175d0.flac,de bloem
nld-15f3458e.flac,de vakbond
nld-16504da2.flac,een jurk
nld-16921da0.flac,besturen
nld-16b0b404.flac,een beroep
nld-1776ab01.flac,een broek
nld-17858615.flac,afwezig
nld-1790bb97.flac,schoon
nld-184ca708.flac,gaan
nld-185a5d9e.flac,een jongeman
nld-18a9693c.flac,het schaap
nld-18ce9fad.flac,een tapijt
nld-18da4854.flac,een konijn
nld-18f63a2e.flac,een pan
nld-19b94ed4.flac,ontwaken
nld-1b617f47.flac,alstublieft
nld-1bc8aff0.flac,de priester
nld-1be6d0ee.flac,de leerkracht
nld-1c7f6819.flac,we
nld-1c9b48e0.flac,de minuut
nld-1ced0223.flac,de grootmoeder
nld-1d2e8323.flac,een vork
nld-1da67932.flac,drinken
nld-1e3fdc08.flac,de kerk
nld-1e57b2ce.flac,nemen
nld-1e5c1900.flac,wonen
nld-1eca83b8.flac,het vlees
nld-1ef854a9.flac,daar
nld-1efcf6b4.flac,jong
nld-1efdafae.flac,het vuur
nld-1fb8b12b.flac,een handtas
nld-208cd435.flac,de haren
nld-20dde6fc.flac,herhalen
nld-20e43bb4.flac,morgen
nld-213dc4ca.flac,vrij
nld-2169c1e9.flac,de dokter
nld-21826569.flac,(de) morgen
nld-21d01ddf.flac,een kast
nld-222e907e.flac,God
nld-2257879b.flac,een ziekenhuis
nld-2299e03a.flac,een grens
nld-229b6dd4.flac,een deken
nld-22a47444.flac,begrijpen
nld-23253a81.flac,waar kan ik ... vinden?
nld-23b930b2.flac,nooit
nld-23ed8f7a.flac,de jas
nld-24183805.flac,de dood
nld-2433b755.flac,(de) ochtend
nld-2488cc7a.flac,de postzegel
nld-249273df.flac,een uur
nld-24c898a9.flac,een zuigeling
nld-2581c26e.flac,een reis
nld-25a59979.flac,de kop
nld-26418566.flac,vals
nld-2688a9e3.flac,het middageten
nld-26930ab8.flac,de handelaar
nld-271d29a2.flac,de militair
nld-27857ce9.flac,de haven
nld-27915e8d.flac,bellen
nld-27965cf0.flac,het vak
nld-27cf028f.flac,de liefde
nld-27e79ceb.flac,wakker worden
