filename,text
swe-001d6b41.flac,ett straff
swe-001e87c4.flac,en hals
swe-002cf443.flac,klaga
swe-00352a95.flac,ett silver
swe-0037eab9.flac,granska
swe-0049e428.flac,skratta
swe-0051b5b6.flac,rolig
swe-0055f246.flac,ett beteende
swe-00642d0d.flac,oktober
swe-0070a5d6.flac,en relation
swe-008397e4.flac,en vinst
swe-0084372a.flac,utöva
swe-00896766.flac,en glans
swe-00a6dc12.flac,en mästare
swe-00dde586.flac,en mängd
swe-00e164a6.flac,aftnar
swe-01128dd4.flac,beroende
swe-0117cdb9.flac,utmed
swe-011fe87a.flac,täta
swe-01268c34.flac,slänga
swe-0132f962.flac,mätt
swe-013e48f3.flac,placerar
swe-014cfa2d.flac,eller
swe-015e8ab9.flac,ett öga
swe-0168f75f.flac,en skada
swe-016cd5e0.flac,lösa
swe-018b1268.flac,verkligen
swe-019ef8c4.flac,en sal
swe-01aea5de.flac,hur ofta
swe-01b9cbf1.flac,vara
swe-01beda69.flac,ett mått
swe-01c8fd45.flac,en studio
swe-01d2166a.flac,besegra
swe-01d3a9b7.flac,år
swe-01db8bd0.flac,trivas
swe-01e2050b.flac,naturligtvis
swe-01e30866.flac,oberoende
swe-01e3b776.flac,snygg
swe-01e5e93c.flac,brant
swe-021f6953.flac,den
swe-024b3f51.flac,levande
swe-026e9ff4.flac,en varelse
swe-02802001.flac,lockande
swe-02a89ded.flac,precis
swe-02e90204.flac,efteråt
swe-02f27dea.flac,ett mode
swe-0338009f.flac,avslutat
swe-035eac77.flac,meddelande
swe-037be25c.flac,vacker
swe-03b14917.flac,längs
swe-03b35a77.flac,ett bidrag
swe-03e9fed8.flac,rund
swe-03f32916.flac,sitt
swe-03fc717a.flac,verklig
swe-04028883.flac,drabba
swe-042e5c65.flac,privat
swe-04335889.flac,vuxen
swe-0436566c.flac,en tok
swe-04441231.flac,uppmanar
swe-045384df.flac,en tradition
swe-04a0030f.flac,koppla
swe-04a7cee6.flac,en harmoni
swe-04afe03e.flac,judisk
swe-04b180d7.flac,en älskare
swe-04d24b65.flac,ett streck
swe-04eaae1a.flac,bättre
swe-04f869b1.flac,en expert
swe-050d2d9c.flac,tillgänglig
swe-051dcf03.flac,en sats
swe-052979b7.flac,ett bevis
swe-053c50a7.flac,åttonde
swe-0548e48e.flac,händer
swe-055bfa33.flac,ett bad
swe-05a6874c.flac,formell
swe-05b60db5.flac,dessutom
swe-05d3faa9.flac,jag har haft mycket jobb
swe-05f20f1c.flac,inre
swe-0650e735.flac,en resa
swe-0651551f.flac,jag är förkyld
swe-065bb6e6.flac,sköta
swe-066b1a29.flac,en era
swe-06795619.flac,en transport
swe-0683be10.flac,en plåga
swe-06ba6e26.flac,längst
swe-06c3f623.flac,en galopp
swe-070933d1.flac,hej då
swe-070ccefc.flac,en rörlighet
swe-070ede8b.flac,en iver
swe-071ad59f.flac,en sökande
swe-071b72f7.flac,en vår
swe-0732051a.flac,ett uppehåll
swe-0768af2a.flac,en radio
swe-0771e580.flac,bekvämt
swe-0784150e.flac,flytta
swe-078df944.flac,en nöd
swe-07c4eed1.flac,en förtjänst
swe-07d593bf.flac,lära
swe-07ec8a1a.flac,huvudstäder
swe-080f87da.flac,varm
swe-08308582.flac,hämta
swe-08315f7d.flac,läcker
swe-084976bf.flac,övervägande
swe-088db5ee.flac,en förväntan
swe-0891611c.flac,tappa
swe-08d4fede.flac,en arm
swe-08de5384.flac,ett besök
swe-08e5289c.flac,nej
swe-08e52a51.flac,teatrar
swe-08f8a02f.flac,ett byte
swe-090301e0.flac,lång
swe-091fcbb3.flac,ett nederlag
swe-093a07d1.flac,kall
swe-094523ac.flac,en ledare
swe-094d5e8e.flac,behandla
swe-09773998.flac,en is
swe-0995e1cb.flac,möbler
swe-09a74e4a.flac,ett öppning
swe-09a89a1e.flac,laga
swe-09cbe8be.flac,ett nyår
swe-0a011ff9.flac,en vän
swe-0a0124ca.flac,ett inköp
swe-0a1dd1da.flac,ett gram
swe-0a43432c.flac,mot
swe-0a45b9b6.flac,finsk
swe-0a56094d.flac,en by
swe-0a5be0be.flac,nionde
swe-0a62f7bf.flac,norsk
swe-0a635d3e.flac,igår
swe-0a7b1119.flac,undervisa
swe-0a92b999.flac,en statistik
swe-0ab2bd01.flac,förbli
swe-0ab9550c.flac,en öl
swe-0b10410b.flac,stig in!
swe-0b3dc3aa.flac,norrut
swe-0b505ea8.flac,hitta
swe-0b69ff8c.flac,en orsak
swe-0b6ba7a2.flac,undersöka
swe-0b7c6d4a.flac,en dos
swe-0b8ec2b2.flac,förbättra
swe-0b901e41.flac,blott
swe-0b919e54.flac,en inkomst
swe-0b9c42ff.flac,bidra
swe-0bd3a2b9.flac,erkänna
swe-0be70fb8.flac,en hastighet
swe-0c19ec89.flac,ett omdöme
swe-0c1ec2bc.flac,en händelse
swe-0c23d7c8.flac,en attack
swe-0c3ec8f4.flac,en lax
swe-0c45710b.flac,en platta
swe-0c4aa473.flac,en gest
swe-0c68542e.flac,hej
swe-0c7615c9.flac,anseende
swe-0c9db596.flac,en sång
swe-0cc9c4b9.flac,än
swe-0cd21573.flac,vi
swe-0cdc7675.flac,en fråga
swe-0d0fd56a.flac,en kappa
swe-0d313eb0.flac,per
swe-0d399153.flac,ett sikte
swe-0d45f4d6.flac,en tavla
