filename,text
chi-00e89fc7.flac,原来
chi-00fa1443.flac,英语
chi-011050c3.flac,青年
chi-015113ae.flac,哪
chi-01c440ae.flac,饭
chi-01eda419.flac,出
chi-0227841a.flac,上午
chi-023eeafd.flac,发现
chi-02685fe8.flac,阴
chi-02920349.flac,香
chi-02a461a2.flac,呢
chi-02bc1e63.flac,不久
chi-0313c133.flac,物理
chi-034f5fee.flac,工厂
chi-0363a1a8.flac,解决
chi-0389e19f.flac,药
chi-038f39ee.flac,劳动
chi-039e6b3e.flac,应该
chi-03dbb630.flac,文化
chi-0478b7b0.flac,今年
chi-04c62a92.flac,影响
chi-04cbd366.flac,最初
chi-05d4c283.flac,下边
chi-05dec1b1.flac,只
chi-05f6dca6.flac,出现
chi-05fc2516.flac,球
chi-05ff8b24.flac,文学
chi-0602fc8e.flac,难
chi-06b476f7.flac,早晨
chi-06d2b5ce.flac,关心
chi-06f1bfed.flac,读
chi-074f155f.flac,被
chi-077aae57.flac,跳
chi-07b7e5f1.flac,腿
chi-07dc259a.flac,牛奶
chi-0833556b.flac,号
chi-0867146a.flac,试
chi-08781b5b.flac,出租汽车
chi-0a2a8ceb.flac,看
chi-0a3d9734.flac,比较
chi-0a65b736.flac,丰富
chi-0ad60165.flac,篮球
chi-0af1155b.flac,数
chi-0afa7a6d.flac,红
chi-0b1837b3.flac,爱人
chi-0b38b0a6.flac,健康
chi-0b3ff2f4.flac,年轻
chi-0b67227a.flac,录音
chi-0b919ae9.flac,次
chi-0bed37d2.flac,上边
chi-0c08ffe8.flac,两
chi-0c67a387.flac,请
chi-0c6a253a.flac,活动
chi-0cc42a99.flac,新年
chi-0d09e547.flac,起来
chi-0d1f52a9.flac,礼物
chi-0d37aee9.flac,跳舞
chi-0dd7fcdf.flac,间
chi-0ddbf6b4.flac,因为
chi-0e3ba523.flac,喝
chi-0e8f371b.flac,亮
chi-0ec80504.flac,带
chi-0fa15844.flac,不同
chi-102de6bc.flac,过
chi-10453b34.flac,牛
chi-106a239a.flac,这里
chi-10a38ade.flac,嘴
chi-1116eff7.flac,书
chi-1144872b.flac,有
chi-11ca5549.flac,忙
chi-11e215d3.flac,春
chi-11e9c2db.flac,我们
chi-121bea56.flac,学院
chi-12566223.flac,许多
chi-135c09c4.flac,那些
chi-139e9dbb.flac,时间
chi-13ba5975.flac,城
chi-13ee041f.flac,外边
chi-146cee5c.flac,年纪
chi-15064dc6.flac,碰
chi-153ed9e6.flac,晴
chi-159dce10.flac,倍
chi-15fd9513.flac,元
chi-16354733.flac,发
chi-16d9a013.flac,留念
chi-17a1670c.flac,身体
chi-17aa6f2a.flac,毛
chi-17ca710e.flac,回来
chi-17ede02e.flac,刀
chi-18981d0a.flac,大家
chi-18f3bc61.flac,天气
chi-195ba5c0.flac,认为
chi-19d26513.flac,房间
chi-19d28c1b.flac,岁
chi-1a0a4c20.flac,友好
chi-1a3248b2.flac,车站
chi-1a6bf310.flac,挺
chi-1af20553.flac,负责
chi-1b127b81.flac,准备
chi-1b186193.flac,下
chi-1b3df0fa.flac,人
chi-1b57d83a.flac,念
chi-1b7f9fc0.flac,作
chi-1b854c9d.flac,让
chi-1baf3134.flac,虽然
chi-1c85601d.flac,散步
chi-1c9b1e15.flac,日子
chi-1ccd9547.flac,馆
chi-1d11065e.flac,住
chi-1d48c3f8.flac,行
chi-1d4fdd2e.flac,早
chi-1dd1941a.flac,母亲
chi-1de9d04c.flac,树
chi-1dec952f.flac,一般
chi-1e348142.flac,用
chi-1e5022a5.flac,汉字
chi-1e5f0f3c.flac,精神
chi-1fafdba2.flac,特别
chi-202aaae2.flac,听说
chi-20810648.flac,参加
chi-20b2dd93.flac,借
chi-20c1a2db.flac,结果
chi-20e65f69.flac,篇
chi-20f05ddc.flac,不如
chi-220c8b73.flac,拍
chi-22ddc428.flac,着
chi-22ded4aa.flac,那里
chi-2351822d.flac,事情
chi-2385cd83.flac,成绩
chi-2396d935.flac,月球
chi-23aae511.flac,起床
chi-23c08d83.flac,明年
chi-23c7acc5.flac,游泳
chi-24005915.flac,十
chi-24063610.flac,汉语
chi-243190b4.flac,圆
chi-24d1c103.flac,活儿
chi-24e7f025.flac,注意
chi-250c3808.flac,绿
chi-25188442.flac,为
chi-252b958d.flac,连_都_
chi-2567c75b.flac,门口
chi-25a6e316.flac,脸
chi-269af39d.flac,中间
chi-270ac633.flac,退
chi-2763b6c2.flac,疼
chi-279f3e38.flac,这样
chi-27b887a2.flac,本子
chi-2832389f.flac,去
chi-28792b16.flac,除了_以外
chi-28a690d1.flac,十分
chi-28d82833.flac,凉快
chi-292aa32e.flac,表示
chi-29efa8a1.flac,全体
chi-2a267e89.flac,家庭
chi-2a300ac9.flac,出来
chi-2a3f599e.flac,你
chi-2a456cb3.flac,该
chi-2a506a09.flac,确实
chi-2a6ef7c2.flac,重要
chi-2b390e52.flac,再
chi-2bb9aba4.flac,方便
chi-2bfcfa82.flac,叫
chi-2c40b8af.flac,生日
chi-2ccd8e48.flac,句
chi-2d352917.flac,联系
chi-2d3d58b3.flac,饺子
chi-2d9d12c4.flac,爱
chi-2e2d5d08.flac,它们
chi-2e4fc1cd.flac,可以
chi-2e63dba9.flac,什么
chi-2e81d302.flac,中学
chi-2e84f159.flac,可能
chi-2ea0de3d.flac,几
chi-2ec7d36b.flac,从_到_
chi-2f238cc8.flac,得
chi-2fc891d8.flac,市
chi-2fe1c3cb.flac,上课
chi-3087fff1.flac,新闻
chi-30c0ca40.flac,羊
chi-30e1549a.flac,请问
chi-310e5e4a.flac,慢
chi-32385544.flac,向
chi-32667508.flac,中文
chi-32747d95.flac,文章
chi-329196d9.flac,发展
chi-32d7dd89.flac,所以
chi-32de3924.flac,信
chi-32f6bbe4.flac,抽
chi-33306ada.flac,研究
chi-334a72a1.flac,晚饭
chi-335277ef.flac,打
chi-33586c55.flac,遍
chi-3359ca4a.flac,友谊
chi-33fa18ab.flac,整齐
chi-3431e244.flac,老
chi-351692dc.flac,表扬
chi-3532dfb9.flac,高兴
chi-354d54b3.flac,句子
chi-35638310.flac,敢
chi-3586263c.flac,学
chi-35aa2dbe.flac,找
chi-3677e7da.flac,听
chi-369eb1eb.flac,不但
chi-36c096c2.flac,实现
chi-36cbb69c.flac,批评
chi-36decb9e.flac,刮
chi-36f406e8.flac,课
chi-370e4a0c.flac,过来
chi-37490b61.flac,也
chi-378d8a6a.flac,椅子
chi-37f771e8.flac,相信
chi-387ce83b.flac,一
chi-388810e0.flac,怕
chi-38ada5f2.flac,久
chi-38d258e7.flac,前
chi-38e61e00.flac,请假
chi-39205b85.flac,收
chi-39788fb8.flac,天
chi-397ae9f4.flac,瓶
chi-39980963.flac,喊
chi-39c9500d.flac,掉
chi-3a037746.flac,预习
chi-3a3c9bf3.flac,对
chi-3a8097b4.flac,进
chi-3ab885f3.flac,机场
chi-3adc7855.flac,分钟
chi-3bc23699.flac,冬天
chi-3bd99d1d.flac,表
chi-3befa171.flac,银行
chi-3c03b503.flac,为
chi-3c133486.flac,汤
chi-3c4636b0.flac,进去
chi-3c585654.flac,互相
chi-3d057fa1.flac,跟
chi-3d4eb003.flac,睡觉
chi-3d6358ef.flac,发烧
chi-3dc7616d.flac,剩
chi-3dd7c67f.flac,还
chi-3dda3fdc.flac,运动
chi-3e05ce36.flac,别
chi-3e19e621.flac,暖和
chi-3e65df5e.flac,意义
chi-3e9201ef.flac,送
chi-3ed02588.flac,香蕉
chi-3f466680.flac,后
chi-3f58abba.flac,挂
chi-3f59f614.flac,病
chi-3f7253a5.flac,祖国
chi-3f843b81.flac,鱼
chi-3f986770.flac,星期日
chi-3ff280c3.flac,半
chi-40007348.flac,刚
chi-4028330e.flac,见面
chi-403a4557.flac,需要
chi-40848b13.flac,各
chi-4089b7e0.flac,清楚
chi-40a6c2cb.flac,能
chi-40e994d4.flac,放假
chi-40ec9324.flac,跑
chi-41671672.flac,和
chi-4168a012.flac,回
chi-419e33a3.flac,集合
chi-42e766ab.flac,水平
chi-42f00370.flac,所有
chi-4327f978.flac,高
chi-43391199.flac,愿意
chi-4376f4e7.flac,长
chi-43a61487.flac,说明
chi-43b1bbe7.flac,接着
chi-43c8531b.flac,满
chi-4437c502.flac,记
chi-44388596.flac,经过
chi-44488969.flac,政府
chi-444e50ad.flac,回去
chi-4503596f.flac,访问
chi-454deb6a.flac,使用
chi-46033933.flac,擦
chi-4647307c.flac,介绍
chi-4668426e.flac,每
chi-46ab9acc.flac,但是
chi-46d9b346.flac,胜利
chi-46ec3cc7.flac,点心
chi-4700bc8c.flac,月
chi-470ae9d0.flac,的
chi-475b9758.flac,赢
chi-4760e59d.flac,东
chi-47f97fdc.flac,来
chi-480dd630.flac,外国
chi-485b7463.flac,要是
chi-48c18db6.flac,现代
chi-4913d073.flac,米
chi-49265cb9.flac,教
chi-49366f6a.flac,今天
chi-4a119dce.flac,有时候
chi-4a4c4329.flac,容易
chi-4a729569.flac,坚持
chi-4aa00965.flac,想
chi-4af33b3b.flac,晚
chi-4b0be6d0.flac,寒假
chi-4b76610a.flac,脏
chi-4bee62ef.flac,附近
chi-4c056d78.flac,踢
chi-4c0e7ede.flac,件
chi-4c6fd5bb.flac,咱
chi-4ce2c989.flac,谈
chi-4d000786.flac,团结
chi-4d1df6ae.flac,啦
chi-4da3ea51.flac,讨论
chi-4e0cacfd.flac,省
chi-4e54b7fd.flac,条
chi-4e785f19.flac,语言
chi-4e926c13.flac,政治
chi-4ebf92ad.flac,增加
chi-4eca912c.flac,二
chi-4f449f04.flac,打算
chi-5013738f.flac,而且
chi-50394369.flac,第
chi-50c84393.flac,数学
chi-5133ad1a.flac,封
chi-5141b376.flac,结束
chi-5193ab94.flac,工作
chi-51a88a92.flac,伟大
chi-51d05e55.flac,再见
chi-52cd1c59.flac,永远
chi-52d4f31c.flac,课文
chi-52dedabe.flac,国家
chi-52df8b2e.flac,不要
chi-538ed92b.flac,山
chi-53b6b004.flac,衣服
chi-53be836a.flac,磁带
chi-53d229a8.flac,夏天
chi-53e75a27.flac,中
chi-53ebc6c5.flac,信封
chi-53f2d1a7.flac,事
chi-54310d17.flac,工业
chi-5452268e.flac,河
chi-54f7b9c8.flac,展览
chi-551d3de3.flac,床
chi-55326c67.flac,师傅
chi-55695839.flac,看病
chi-5593ad17.flac,大
chi-55acc040.flac,鞋
chi-56239123.flac,鸡蛋
chi-56fc3a95.flac,觉得
chi-5722f324.flac,抬
chi-5760c7ed.flac,时候
chi-57faa40e.flac,留
chi-58074329.flac,画儿
chi-5919ddf8.flac,部分
chi-591deed7.flac,成
chi-59300740.flac,文艺
chi-59a26bd1.flac,茶
chi-59cea427.flac,雪
chi-59f6df3b.flac,女儿
chi-5a34e159.flac,足球
chi-5a764ab3.flac,离
chi-5acdc3ce.flac,小
chi-5b0329f8.flac,根
chi-5b2508d8.flac,突然
chi-5b366cae.flac,八
chi-5b7c4762.flac,活
chi-5c7b9694.flac,手表
chi-5ca21b73.flac,反对
chi-5cbe963a.flac,从_起
chi-5d0355b3.flac,得很
chi-5deaf0cd.flac,正在
chi-5dfad60c.flac,哥哥
chi-5e035aaa.flac,乱
chi-5e1172b8.flac,她
chi-5e4162bb.flac,服务
chi-5f151152.flac,当
chi-5f2d52a8.flac,算
chi-5f32b010.flac,工人
chi-5fda963d.flac,去年
chi-5feb9591.flac,呐
chi-606e6570.flac,锻炼
chi-6085b98e.flac,咱们
chi-60cba6c5.flac,科学
chi-60f2dada.flac,桌子
chi-60fdcd5d.flac,快
chi-612d32b1.flac,啊
chi-61542e2d.flac,开始
chi-6212fec0.flac,办
chi-621ec34c.flac,这
chi-6227d66a.flac,西
chi-62376c25.flac,听写
chi-623cfabf.flac,国
chi-6254eb48.flac,年
chi-628ff6f9.flac,了
chi-62960b5c.flac,西边
chi-629b8073.flac,困难
chi-633a3230.flac,全部
chi-633bfa50.flac,立刻
chi-63ccff7a.flac,辆
chi-63e45bf7.flac,搞
chi-644e8bfd.flac,分
chi-6461ef5f.flac,改
chi-6483aeb6.flac,颜色
chi-64b8c429.flac,男
chi-64c0894f.flac,笑
chi-65137ea7.flac,呀
chi-652d0b77.flac,欢迎
chi-6545e2a1.flac,系
chi-65cdbe48.flac,一边_一边
chi-6600ea36.flac,精彩
chi-663a0425.flac,戴
chi-6685aafc.flac,民族
chi-66a040c8.flac,出去
chi-66cc2f6e.flac,地
chi-66dbff9d.flac,痛快
chi-66f94bac.flac,危险
chi-66fa61c8.flac,人们
chi-676b6f4c.flac,有名
chi-67f4500c.flac,才
chi-6836592e.flac,门
chi-68376680.flac,没关系
chi-683f15c3.flac,冬
chi-68ac43c1.flac,小孩儿
chi-68b56ea3.flac,大概
chi-6922d633.flac,完
chi-695b73d4.flac,将来
chi-69745ce3.flac,学习
chi-6998554e.flac,纸
chi-69b355cb.flac,任何
chi-6a1047ea.flac,技术
chi-6a19c1ac.flac,现在
chi-6a33cadb.flac,不用
chi-6a99ef82.flac,双
chi-6ac98175.flac,消息
chi-6ad2acc8.flac,动物
chi-6adb94d1.flac,知道
chi-6b188298.flac,大夫
chi-6b4ed51e.flac,会
chi-6c678794.flac,不
chi-6c8874ba.flac,帮助
chi-6ceaf439.flac,春天
chi-6d2ba76e.flac,态度
chi-6d2ec0ef.flac,电话
chi-6d607e56.flac,抱
chi-6dbe3195.flac,一会儿
chi-6e4fb365.flac,做
chi-6e67643e.flac,感谢
